TimeStamp;Live_Power;EVSE_Current_power;shaper_max_power;Charging_Current;Current_Capacity;FirmWare
17/12/2023 14:16:40;7570.76000000000;7117.53890000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:41;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:42;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:43;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:44;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:45;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:46;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:47;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:48;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:49;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:50;7570.76000000000;7117.53900000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:16:51;7570.76000000000;7067.06000000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:52;7570.76000000000;7067.06000000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:53;7570.76000000000;7067.06000000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:54;7588.40000000000;7067.06000000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:55;7588.40000000000;7072.91198000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:56;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:57;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:58;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:16:59;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:00;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:01;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:02;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:03;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:04;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:05;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:06;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:07;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:08;7588.40000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:09;7604.35000000000;7072.91200000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:10;7604.35000000000;7070.44793000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:11;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:12;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:13;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:14;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:15;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:16;7604.35000000000;7070.44800000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:17;7604.35000000000;7070.44800000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:18;7604.35000000000;7070.44800000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:19;7604.35000000000;7070.44800000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:17:20;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:21;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:22;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:23;7604.35000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:24;7598.45000000000;7120.95120000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:25;7598.45000000000;7112.57559000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:26;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:27;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:28;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:29;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:30;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:31;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:32;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:33;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:34;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:35;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:36;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:37;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:38;7598.45000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:39;7601.23000000000;7112.57580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:40;7601.23000000000;7114.74722000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:41;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:42;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:43;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:44;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:45;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:46;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:47;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:48;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:49;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:50;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:51;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:52;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:53;7601.23000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:54;7597.13000000000;7114.74720000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:55;7597.13000000000;7121.57166000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:56;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:57;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:58;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:17:59;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:00;7597.13000000000;7071.06400000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:18:01;7597.13000000000;7071.06400000000;8400;30.8000000000000;32;V4.2.2
17/12/2023 14:18:02;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:03;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:04;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:05;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:06;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:07;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:08;7597.13000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:09;7602.08000000000;7121.57160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:10;7602.08000000000;7118.77997000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:11;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:12;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:13;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:14;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:15;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:16;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:17;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:18;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:19;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:20;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:21;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:22;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:23;7602.08000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:24;7603.43000000000;7118.77980000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:25;7603.43000000000;7116.91837000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:26;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:27;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:28;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:29;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:30;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:31;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:32;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:33;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:34;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:35;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:36;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:37;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:38;7603.43000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:39;7602.70000000000;7116.91860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:40;7602.70000000000;7111.02497000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:41;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:42;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:43;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:44;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:45;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:46;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:47;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:48;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:49;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:50;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:51;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:52;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:53;7602.70000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:54;7608.30000000000;7111.02480000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:55;7608.30000000000;7115.36775000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:56;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:57;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:58;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:18:59;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:00;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:01;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:02;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:03;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:04;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:05;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:06;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:07;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:08;7608.30000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:09;7610.80000000000;7115.36760000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:10;7610.80000000000;7110.09441000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:11;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:12;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:13;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:14;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:15;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:16;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:17;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:18;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:19;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:20;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:21;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:22;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:23;7610.80000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:24;7600.59000000000;7110.09420000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:25;7600.59000000000;7106.37169000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:26;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:27;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:28;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:29;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:30;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:31;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:32;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:33;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:34;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:35;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:36;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:37;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:38;7600.59000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:39;7621.84000000000;7106.37180000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:40;7621.84000000000;7101.40837000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:41;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:42;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:43;7621.84000000000;7151.77320000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:19:44;7621.84000000000;7151.77320000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:19:45;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:46;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:47;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:48;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:49;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:50;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:51;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:52;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:53;7621.84000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:54;7604.26000000000;7101.40860000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:55;7601.49000000000;7098.30666000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:56;7601.49000000000;7004.00559000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:19:57;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:19:58;7601.49000000000;7004.00580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:19:59;7601.49000000000;7004.00580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:00;7601.49000000000;7004.00580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:01;7601.49000000000;7004.00580000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:02;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:03;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:04;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:05;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:06;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:07;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:08;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:09;7601.49000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:10;7613.83000000000;7053.67960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:11;7613.83000000000;7126.78135000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:12;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:13;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:14;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:15;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:16;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:17;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:18;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:19;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:20;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:21;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:22;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:23;7613.83000000000;7126.78120000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:24;7620.51000000000;7128.65567000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:25;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:26;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:27;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:28;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:29;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:30;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:31;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:32;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:33;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:34;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:35;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:36;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:37;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:38;7620.51000000000;7128.65560000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:39;7601.50000000000;7123.96939000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:40;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:41;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:42;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:43;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:44;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:45;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:46;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:47;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:48;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:49;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:50;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:51;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:52;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:53;7601.50000000000;7123.96960000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:54;7598.67000000000;7125.21926000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:55;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:20:56;7598.67000000000;7075.04160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:57;7598.67000000000;7075.04160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:58;7598.67000000000;7075.04160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:20:59;7598.67000000000;7075.04160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:21:00;7598.67000000000;7075.04160000000;8400;31.0200000000000;32;V4.2.2
17/12/2023 14:21:01;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:02;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:03;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:04;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:05;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:06;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:07;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:08;7598.67000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:09;7603.74000000000;7125.21920000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:10;7603.74000000000;7113.34790000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:11;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:12;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:13;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:14;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:15;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:16;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:17;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:18;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:19;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:20;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:21;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:22;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
17/12/2023 14:21:23;7603.74000000000;7113.34800000000;8400;31.2400000000000;32;V4.2.2
