"Date-time string", "solar:solar", "grid:Grid import export RAW"
2019-03-30 17:41:00, 93.0, 57
2019-03-30 17:42:00, 84.0, 70
2019-03-30 17:43:00, 87.0, 100
2019-03-30 17:44:00, 73.0, 94
2019-03-30 17:45:00, 72.0, 107
2019-03-30 17:46:00, 70.0, 112
2019-03-30 17:47:00, 72.0, 109
2019-03-30 17:48:00, 70.0, 109
2019-03-30 17:49:00, 76.0, 111
2019-03-30 17:50:00, 67.0, 112
2019-03-30 17:51:00, 63.0, 109
2019-03-30 17:52:00, 68.0, 112
2019-03-30 17:53:00, 65.0, 111
